MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,TotalSF,HouseAge,RemodAge,TotalBath,TotalPorchSF,HasGarage,HasBasement,HasFireplace,HasPool,QualityIndex,SalePrice
60,RL,90.0,11700,Pave,nan,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,2Story,6,6,1968,1968,Mansard,CompShg,HdBoard,AsphShn,BrkFace,365.0,4,3,CBlock,3,3,1,5,384,3,175,143,702,GasA,4,1,SBrkr,1041,702,0,1743,0,1,1,2,3,1,3,7,Typ,1,4,Attchd,1968.0,1,2,539,3,3,Y,224,0,0,0,0,0,0,nan,nan,0,6,2007,WD,Normal,2445,39,39,2.5,0,1,1,1,0,6.0,175000
20,RL,80.0,14000,Pave,nan,4,Lvl,AllPub,Inside,3,Crawfor,Norm,Norm,1Fam,1Story,6,8,1950,2004,Gable,CompShg,HdBoard,HdBoard,BrkFace,0.0,3,4,CBlock,3,3,1,1,0,1,0,1092,1092,GasA,5,1,SBrkr,1152,0,0,1152,0,1,1,0,3,1,4,6,Typ,1,4,Attchd,1950.0,1,1,300,3,3,Y,0,36,0,0,0,0,0,GdPrv,nan,0,8,2009,WD,Family,2244,59,5,1.5,36,1,1,1,0,7.0,158500
190,RL,90.0,15750,Pave,nan,4,Lvl,AllPub,Corner,3,Crawfor,Norm,Norm,2fmCon,1Story,5,5,1953,1953,Hip,CompShg,MetalSd,MetalSd,BrkFace,56.0,3,3,CBlock,3,3,2,4,841,1,0,324,1165,GasA,3,1,SBrkr,1336,0,0,1336,1,0,1,0,2,1,3,5,Typ,2,4,Attchd,1953.0,1,1,375,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,6,2006,WD,Normal,2501,53,53,2.0,0,1,1,1,0,5.0,157000
60,RL,66.0,16226,Pave,nan,1,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,1,6,281,1,0,747,1028,GasA,5,1,SBrkr,1210,1242,0,2452,0,0,2,1,4,1,4,9,Typ,1,3,BuiltIn,1998.0,3,2,683,3,3,Y,208,50,0,0,0,0,0,nan,nan,0,5,2007,WD,Normal,3480,9,8,2.5,50,1,1,1,0,6.5,267000
20,RL,118.0,13704,Pave,nan,3,Lvl,AllPub,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,150.0,4,3,PConc,4,3,1,1,0,1,0,1541,1541,GasA,5,1,SBrkr,1541,0,0,1541,0,0,2,0,3,1,4,6,Typ,1,3,Attchd,2001.0,2,3,843,3,3,Y,468,81,0,0,0,0,0,nan,nan,0,1,2006,WD,Normal,3082,5,4,2.0,81,1,1,1,0,6.0,205000
20,RL,70.0,9800,Pave,nan,4,Lvl,AllPub,Corner,3,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,PConc,3,3,1,5,894,1,0,0,894,GasA,3,1,SBrkr,894,0,0,894,1,0,1,0,3,1,3,5,Typ,0,0,Attchd,1975.0,1,2,552,3,3,Y,256,0,0,0,0,0,0,GdWo,nan,0,7,2006,WD,Abnorml,1788,34,34,2.0,0,1,1,0,0,6.0,149900
75,RM,87.0,18386,Pave,nan,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,3,3,BrkTil,3,3,1,1,0,1,0,1470,1470,GasA,5,1,SBrkr,1675,1818,0,3493,0,0,3,0,3,1,4,10,Typ,1,5,Attchd,2003.0,1,3,870,3,3,Y,302,0,0,0,0,0,0,nan,nan,0,5,2008,WD,Normal,4963,128,6,3.0,0,1,1,1,0,8.0,295000
20,RL,80.0,10386,Pave,nan,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,8,5,2004,2005,Gable,CompShg,CemntBd,CmentBd,Stone,246.0,4,3,PConc,4,3,1,6,1464,1,0,536,2000,GasA,5,1,SBrkr,2000,0,0,2000,1,0,2,0,3,1,4,8,Typ,0,0,Attchd,2004.0,3,3,888,3,3,Y,168,0,0,0,0,0,0,nan,nan,0,7,2007,WD,Normal,4000,3,2,3.0,0,1,1,0,0,6.5,305900
60,RL,116.0,13474,Pave,nan,4,Lvl,AllPub,Inside,3,SawyerW,Feedr,Norm,1Fam,2Story,7,5,1990,1991,Gable,CompShg,HdBoard,Plywood,BrkFace,246.0,4,3,CBlock,4,3,1,5,700,1,0,0,700,GasA,4,1,SBrkr,1122,1121,0,2243,1,0,2,1,4,1,4,8,Typ,1,3,Attchd,1990.0,2,3,746,3,3,Y,127,44,224,0,0,0,0,nan,nan,0,6,2007,WD,Normal,2943,17,16,3.5,268,1,1,1,0,6.0,225000
50,RM,69.0,7920,Pave,Grvl,3,Lvl,AllPub,Inside,3,IDOTRR,Artery,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,2,CBlock,3,3,1,1,0,1,0,319,319,GasA,3,1,FuseA,1035,371,0,1406,0,0,1,0,3,1,2,6,Typ,0,0,nan,1980.0,0,0,0,0,0,N,0,144,0,0,0,0,0,MnPrv,nan,0,3,2008,WD,Normal,1725,88,58,1.0,144,0,1,0,0,6.5,89500
30,RL,69.0,12342,Pave,nan,3,Lvl,AllPub,Inside,3,Edwards,Norm,Norm,1Fam,1Story,4,5,1940,1950,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,CBlock,3,3,1,4,262,1,0,599,861,GasA,5,1,SBrkr,861,0,0,861,0,0,1,0,1,1,3,4,Typ,0,0,Detchd,1961.0,1,2,539,3,3,Y,158,0,0,0,0,0,0,nan,nan,0,3,2009,WD,Normal,1722,69,59,1.0,0,1,1,0,0,4.5,82500
20,RL,90.0,12378,Pave,nan,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,9,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,5,3,4,6,1274,1,0,622,1896,GasA,5,1,SBrkr,1944,0,0,1944,1,0,2,0,3,1,5,8,Typ,3,5,Attchd,2003.0,3,3,708,3,3,Y,208,175,0,0,0,0,0,nan,nan,0,11,2006,WD,Normal,3840,3,2,3.0,175,1,1,1,0,7.0,360000
60,RL,69.0,7685,Pave,nan,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,HdBoard,HdBoard,BrkFace,112.0,3,3,PConc,4,3,1,5,518,1,0,179,697,GasA,4,1,SBrkr,697,804,0,1501,0,0,2,1,3,1,4,6,Typ,1,3,Attchd,1993.0,3,2,420,3,3,Y,190,63,0,0,0,0,0,nan,nan,0,5,2006,WD,Normal,2198,13,12,2.5,63,1,1,1,0,5.5,165600
20,RL,50.0,8000,Pave,nan,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,6,1948,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,4,CBlock,3,3,1,5,680,1,0,292,972,GasA,5,1,SBrkr,972,0,0,972,1,0,1,0,2,1,3,5,Typ,1,4,Detchd,1948.0,1,1,240,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,5,2009,WD,Normal,1944,61,7,2.0,0,1,1,1,0,6.0,132000
190,RM,65.0,7800,Pave,nan,4,Lvl,AllPub,Inside,3,OldTown,Artery,Norm,2fmCon,1.5Fin,5,7,1939,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,3,CBlock,4,3,2,3,507,1,0,286,793,GasA,3,1,SBrkr,793,325,0,1118,1,0,1,0,3,1,3,5,Typ,1,4,Detchd,1939.0,1,2,410,3,3,Y,0,0,0,0,271,0,0,MnPrv,nan,0,5,2006,WD,Normal,1911,67,56,2.0,271,1,1,1,0,6.0,119900
20,RL,150.0,215245,Pave,nan,1,Low,AllPub,Inside,1,Timber,Norm,Norm,1Fam,1Story,7,5,1965,1965,Hip,CompShg,BrkFace,BrkFace,BrkFace,0.0,3,3,CBlock,4,3,4,5,1236,3,820,80,2136,GasW,3,1,SBrkr,2036,0,0,2036,2,0,2,0,3,1,3,8,Typ,2,4,Attchd,1965.0,2,2,513,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,6,2009,WD,Normal,4172,44,44,4.0,0,1,1,1,0,6.0,375000
70,RM,60.0,9600,Pave,Grvl,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,2Story,7,7,1925,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,BrkTil,3,4,1,2,16,1,0,712,728,GasA,5,1,SBrkr,832,809,0,1641,0,1,1,1,3,1,5,6,Typ,1,4,Detchd,1925.0,1,2,546,2,3,Y,0,0,234,0,0,0,0,nan,nan,0,8,2006,WD,Normal,2369,81,16,2.0,234,1,1,1,0,7.0,178000
60,RL,71.0,7795,Pave,nan,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,7,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,1,6,425,1,0,291,716,GasA,5,1,SBrkr,716,716,0,1432,1,0,2,1,3,1,4,6,Typ,1,4,Attchd,2004.0,3,2,432,3,3,Y,100,51,0,0,0,0,0,nan,nan,0,7,2009,WD,Normal,2148,5,4,3.5,51,1,1,1,0,6.0,188500
60,RL,94.0,13005,Pave,nan,3,Lvl,AllPub,Corner,3,NWAmes,Norm,Norm,1Fam,2Story,7,7,1980,1980,Gable,CompShg,CemntBd,CmentBd,BrkFace,278.0,4,3,CBlock,4,3,1,6,692,1,0,153,845,GasA,3,1,SBrkr,1153,1200,0,2353,1,0,2,1,4,1,5,10,Typ,1,3,Attchd,1983.0,2,2,484,3,3,Y,288,195,0,0,0,0,0,GdPrv,nan,0,8,2009,WD,Normal,3198,29,29,3.5,195,1,1,1,0,7.0,260000
60,FV,75.0,9000,Pave,nan,4,Lvl,AllPub,Inside,3,Somerst,Norm,Norm,1Fam,2Story,8,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,3,1,0,1,0,1088,1088,GasA,5,1,SBrkr,1088,871,0,1959,0,0,2,1,3,1,4,8,Typ,1,4,Attchd,2006.0,2,3,1025,3,3,Y,208,46,0,0,0,0,0,nan,nan,0,12,2007,WD,Normal,3047,1,1,2.5,46,1,1,1,0,6.5,270000
60,RL,90.0,9900,Pave,nan,4,Low,AllPub,Inside,2,NoRidge,Norm,Norm,1Fam,2Story,7,5,1993,1993,Gable,CompShg,HdBoard,HdBoard,BrkFace,256.0,4,3,PConc,4,3,4,6,987,1,0,360,1347,GasA,5,1,SBrkr,1372,1274,0,2646,1,0,2,1,4,1,4,9,Typ,1,3,Attchd,1993.0,2,3,656,3,3,Y,340,60,144,0,0,0,0,nan,nan,0,4,2009,WD,Normal,3993,16,16,3.5,204,1,1,1,0,6.0,260000
80,RL,69.0,14115,Pave,nan,4,Lvl,AllPub,Inside,3,NWAmes,Norm,Norm,1Fam,SLvl,7,5,1980,1980,Gable,CompShg,Plywood,Plywood,BrkFace,225.0,3,3,CBlock,4,3,3,6,1036,1,0,336,1372,GasA,3,1,SBrkr,1472,0,0,1472,1,0,2,0,3,1,3,6,Typ,2,3,Attchd,1980.0,1,2,588,3,3,Y,233,48,0,0,0,0,0,nan,nan,0,6,2009,WD,Normal,2844,29,29,3.0,48,1,1,1,0,6.0,187500
60,RL,111.0,16259,Pave,nan,4,Lvl,AllPub,Corner,3,NridgHt,Norm,Norm,1Fam,2Story,9,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,Stone,370.0,3,3,PConc,5,4,3,1,0,1,0,1249,1249,GasA,5,1,SBrkr,1249,1347,0,2596,0,0,3,1,4,1,4,9,Typ,0,0,Attchd,2006.0,2,3,840,3,3,Y,240,154,0,0,0,0,0,nan,nan,0,9,2006,New,Partial,3845,0,0,3.5,154,1,1,0,0,7.0,342643
60,RL,99.0,12099,Pave,nan,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,2Story,8,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,388.0,4,3,PConc,5,3,3,6,970,1,0,166,1136,GasA,5,1,SBrkr,1136,1332,0,2468,1,0,2,1,4,1,4,10,Typ,1,4,BuiltIn,2004.0,3,3,872,3,3,Y,184,154,0,0,0,0,0,nan,nan,0,6,2007,WD,Normal,3604,3,3,3.5,154,1,1,1,0,6.5,354000
60,RL,86.0,10380,Pave,nan,3,Lvl,AllPub,Inside,3,SawyerW,Norm,Norm,1Fam,2Story,7,5,1986,1987,Gable,CompShg,Plywood,Plywood,BrkFace,172.0,4,3,CBlock,3,3,4,2,28,5,1474,0,1502,GasA,5,1,SBrkr,1553,1177,0,2730,1,0,2,1,4,1,4,8,Typ,1,3,Attchd,1987.0,3,2,576,3,3,Y,201,96,0,0,0,0,0,MnPrv,nan,0,8,2007,WD,Normal,4232,21,20,3.5,96,1,1,1,0,6.0,301000
20,RM,49.0,5820,Pave,nan,4,Lvl,AllPub,Inside,3,OldTown,Norm,Norm,1Fam,1Story,3,8,1955,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,4,CBlock,3,3,1,5,256,1,0,906,1162,GasA,5,1,SBrkr,1163,0,0,1163,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1955.0,1,1,220,2,3,Y,142,98,0,0,0,0,0,nan,nan,0,7,2006,WD,Normal,2325,51,1,2.0,98,1,1,0,0,5.5,126175
80,RL,96.0,11275,Pave,nan,4,Lvl,AllPub,Corner,3,NAmes,PosN,Norm,1Fam,SLvl,7,7,1967,2007,Mansard,WdShake,Wd Sdng,Wd Sdng,BrkFace,300.0,4,4,CBlock,4,3,1,1,0,1,0,710,710,GasA,5,1,SBrkr,1898,1080,0,2978,0,0,2,1,5,1,4,11,Typ,1,4,BuiltIn,1961.0,3,2,564,3,3,Y,240,0,0,0,0,0,0,nan,nan,0,6,2010,WD,Normal,3688,43,3,2.5,0,1,1,1,0,7.0,242000
45,RM,50.0,5000,Pave,nan,4,Lvl,AllPub,Inside,3,IDOTRR,RRAe,Norm,1Fam,1.5Unf,5,6,1941,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,3,CBlock,3,3,3,4,116,1,0,604,720,GasA,1,0,FuseF,803,0,0,803,0,0,1,0,2,1,3,5,Typ,0,0,Detchd,1941.0,1,2,360,3,3,Y,0,0,244,0,0,0,0,nan,nan,0,12,2007,WD,Normal,1523,66,57,1.0,244,1,1,0,0,5.5,87000
120,RL,32.0,10846,Pave,nan,3,Lvl,AllPub,CulDSac,3,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1993,1993,Gable,CompShg,BrkFace,BrkFace,BrkFace,0.0,4,3,PConc,4,3,4,6,1619,1,0,100,1719,GasA,5,1,SBrkr,1719,0,0,1719,2,0,1,1,1,1,4,6,Typ,2,4,Attchd,1993.0,3,2,473,3,3,Y,122,30,0,0,0,0,0,nan,nan,0,5,2008,Con,Normal,3438,15,15,3.5,30,1,1,1,0,6.5,324000
20,RL,80.0,11600,Pave,nan,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,175.0,3,3,CBlock,3,3,1,3,565,1,0,818,1383,GasA,3,1,SBrkr,1383,0,0,1383,0,0,1,1,3,1,3,7,Typ,0,0,Attchd,1960.0,2,1,292,3,3,Y,0,45,0,0,0,0,0,nan,nan,0,4,2006,WD,Normal,2766,46,46,1.5,45,1,1,0,0,5.5,145250
75,RL,69.0,11888,Pave,Pave,3,Bnk,AllPub,Inside,3,BrkSide,PosN,Norm,1Fam,2.5Unf,6,6,1916,1994,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0.0,3,3,BrkTil,3,3,1,1,0,1,0,844,844,GasA,4,0,FuseA,1445,689,0,2134,0,0,2,0,5,1,4,10,Typ,0,0,Detchd,1930.0,1,2,441,3,3,Y,0,60,268,0,0,0,0,nan,nan,0,7,2009,WD,Normal,2978,93,15,2.0,328,1,1,0,0,6.0,214500
70,RM,60.0,6402,Pave,nan,4,Lvl,AllPub,Corner,3,IDOTRR,Norm,Norm,1Fam,2Story,5,5,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,BrkFace,0.0,3,3,PConc,3,3,2,1,0,1,0,596,596,GasA,3,0,SBrkr,596,596,0,1192,0,0,1,0,3,1,3,6,Typ,0,0,Detchd,1920.0,1,1,189,2,2,N,0,0,137,0,0,0,0,GdWo,nan,0,7,2009,WD,Normal,1788,89,59,1.0,137,1,1,0,0,5.0,78000
90,RL,69.0,10624,Pave,nan,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,Duplex,1Story,5,4,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,84.0,3,3,CBlock,3,3,1,6,40,3,264,1424,1728,GasA,3,1,SBrkr,1728,0,0,1728,0,1,2,0,6,2,3,10,Typ,0,0,Detchd,2002.0,1,1,352,3,3,Y,155,0,0,0,0,0,0,nan,nan,0,11,2007,WD,Normal,3456,43,43,2.5,0,1,1,0,0,4.5,119000
20,RL,70.0,8176,Pave,nan,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,5,6,1958,1992,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,3,3,CBlock,3,3,1,3,846,1,0,210,1056,GasA,2,1,SBrkr,1056,0,0,1056,1,0,1,0,3,1,3,6,Typ,0,0,Attchd,1958.0,2,1,308,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,8,2007,WD,Normal,2112,49,15,2.0,0,1,1,0,0,5.5,139000
20,RL,85.0,10655,Pave,nan,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,1Fam,1Story,8,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,296.0,4,3,PConc,4,3,1,6,1124,0,479,1603,3206,GasA,5,1,SBrkr,1629,0,0,1629,1,0,2,0,3,1,4,7,Typ,1,4,Attchd,2003.0,2,3,880,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,10,2009,WD,Normal,4835,6,5,3.0,0,1,1,1,0,6.5,284000
120,RM,59.0,8198,Pave,nan,4,Lvl,AllPub,FR3,3,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2004,2004,Gable,CompShg,VinylSd,VinylSd,Stone,146.0,4,3,PConc,4,3,3,6,720,1,0,638,1358,GasA,5,1,SBrkr,1358,0,0,1358,1,0,2,0,2,1,4,6,Typ,1,4,Attchd,2004.0,2,2,484,3,3,Y,192,30,0,0,0,0,0,nan,nan,0,7,2008,WD,Normal,2716,4,4,3.0,30,1,1,1,0,6.0,207000
60,RL,59.0,9042,Pave,nan,3,Lvl,AllPub,Inside,3,Gilbert,Norm,Norm,1Fam,2Story,6,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,3,3,PConc,4,3,4,6,828,1,0,115,943,GasA,4,1,SBrkr,943,695,0,1638,1,0,2,1,3,1,3,7,Typ,2,3,Attchd,1998.0,3,2,472,3,3,Y,100,38,0,0,0,0,0,nan,nan,0,7,2008,WD,Normal,2581,10,10,3.5,38,1,1,1,0,5.5,192000
190,RL,69.0,164660,Grvl,nan,3,HLS,AllPub,Corner,1,Timber,Norm,Norm,2fmCon,1.5Fin,5,6,1965,1965,Gable,CompShg,Plywood,Plywood,BrkFace,0.0,3,3,CBlock,3,3,4,5,1249,4,147,103,1499,GasA,5,1,SBrkr,1619,167,0,1786,2,0,2,0,3,1,3,7,Typ,2,4,Attchd,1965.0,3,2,529,3,3,Y,670,0,0,0,0,0,0,nan,Shed,700,8,2008,WD,Normal,3285,43,43,4.0,0,1,1,1,0,5.5,228950
20,RL,86.0,14157,Pave,nan,3,HLS,AllPub,Corner,3,StoneBr,Norm,Norm,1Fam,1Story,9,5,2005,2006,Hip,CompShg,VinylSd,VinylSd,Stone,200.0,4,3,PConc,5,3,4,6,1249,1,0,673,1922,GasA,5,1,SBrkr,1922,0,0,1922,1,0,2,0,3,1,4,8,Typ,1,4,Attchd,2005.0,3,3,676,3,3,Y,178,51,0,0,0,0,0,nan,nan,0,7,2007,WD,Normal,3844,2,1,3.0,51,1,1,1,0,7.0,377426
20,RL,70.0,9135,Pave,nan,4,Lvl,AllPub,Inside,3,CollgCr,Norm,Norm,1Fam,1Story,7,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,113.0,4,3,PConc,4,3,3,6,810,1,0,726,1536,GasA,5,1,SBrkr,1536,0,0,1536,1,0,2,0,3,1,4,7,Typ,0,0,Attchd,2002.0,2,2,532,3,3,Y,192,74,0,0,0,0,0,nan,nan,0,12,2008,WD,Normal,3072,6,5,3.0,74,1,1,0,0,6.0,214000
20,RL,91.0,14145,Pave,nan,4,Lvl,AllPub,Corner,3,NWAmes,Norm,Norm,1Fam,1Story,7,7,1984,1998,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,0.0,4,3,CBlock,4,3,2,5,213,1,0,995,1208,GasA,5,1,SBrkr,1621,0,0,1621,1,0,2,0,3,1,4,8,Typ,0,0,Attchd,1984.0,2,2,440,3,3,Y,108,45,0,0,0,0,0,nan,Shed,400,5,2006,WD,Normal,2829,22,8,3.0,45,1,1,0,0,7.0,202500
20,RL,66.0,12400,Pave,nan,3,Lvl,AllPub,Inside,3,NAmes,Feedr,Norm,1Fam,1Story,6,7,1958,1998,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,176.0,3,3,CBlock,3,2,1,3,585,1,0,630,1215,GasA,3,1,FuseA,1215,0,0,1215,0,0,1,0,3,1,3,6,Typ,0,0,Attchd,1958.0,1,1,297,3,3,Y,0,0,0,0,234,0,0,nan,nan,0,6,2009,WD,Normal,2430,51,11,1.0,234,1,1,0,0,6.5,155000
60,RL,85.0,14191,Pave,nan,4,Lvl,AllPub,Inside,3,Timber,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,0.0,4,3,PConc,4,3,1,1,0,1,0,967,967,GasA,5,1,SBrkr,993,915,0,1908,0,0,2,1,4,1,4,9,Typ,0,0,Attchd,2002.0,3,2,431,3,3,Y,135,0,0,0,0,0,0,nan,nan,0,4,2010,WD,Normal,2875,8,8,2.5,0,1,1,0,0,6.5,202900
20,RH,60.0,8400,Pave,nan,4,Lvl,AllPub,Inside,3,SawyerW,Feedr,Norm,1Fam,1Story,4,4,1950,1950,Gable,CompShg,Wd Sdng,AsbShng,BrkFace,0.0,2,2,CBlock,3,2,1,1,0,1,0,721,721,GasA,4,1,SBrkr,841,0,0,841,0,0,1,0,2,1,3,4,Typ,0,0,CarPort,1950.0,1,1,294,3,3,N,250,0,24,0,0,0,0,nan,nan,0,9,2009,WD,Normal,1562,59,59,1.0,24,1,1,0,0,4.0,82000
90,RL,69.0,8544,Pave,nan,4,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,Duplex,1Story,3,4,1949,1950,Gable,CompShg,Stucco,Stucco,BrkFace,340.0,3,3,Slab,0,0,0,0,0,0,0,0,0,Wall,2,0,FuseA,1040,0,0,1040,0,0,2,0,2,2,3,6,Typ,0,0,Detchd,1949.0,1,2,400,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,5,2006,WD,Normal,1040,57,56,2.0,0,1,0,0,0,3.5,87500
120,RL,63.0,8849,Pave,nan,3,Lvl,AllPub,Inside,3,NridgHt,Norm,Norm,TwnhsE,1Story,9,5,2005,2005,Hip,CompShg,MetalSd,MetalSd,BrkFace,616.0,5,3,PConc,5,3,1,6,28,1,0,1656,1684,GasA,5,1,SBrkr,1684,0,0,1684,0,0,2,0,2,1,5,6,Typ,1,5,Attchd,2005.0,2,2,564,3,3,Y,495,72,0,0,0,0,0,nan,nan,0,7,2008,WD,Normal,3368,3,3,2.0,72,1,1,1,0,7.0,266000
160,RM,36.0,2592,Pave,nan,4,Lvl,AllPub,Inside,3,MeadowV,Norm,Norm,TwnhsE,2Story,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,BrkFace,0.0,3,3,CBlock,4,3,1,3,129,4,232,175,536,GasA,3,1,SBrkr,536,576,0,1112,0,0,1,1,3,1,3,4,Typ,0,0,Attchd,1976.0,1,1,336,3,3,Y,182,0,0,0,0,0,0,nan,nan,0,4,2010,WD,Normal,1648,34,34,1.5,0,1,1,0,0,4.0,85000
50,RL,65.0,6435,Pave,nan,4,Lvl,AllPub,Inside,3,BrkSide,RRAn,Norm,1Fam,1.5Fin,6,5,1939,1950,Gable,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,3,BrkTil,3,3,1,1,0,1,0,972,972,GasA,4,1,SBrkr,972,605,0,1577,0,0,1,0,3,1,2,6,Typ,1,4,Detchd,1939.0,1,1,312,3,3,Y,0,0,0,0,0,0,0,nan,nan,0,10,2006,WD,Normal,2549,67,56,1.0,0,1,1,1,0,5.5,140200
20,RL,69.0,12772,Pave,nan,3,Lvl,AllPub,CulDSac,3,NAmes,Norm,Norm,1Fam,1Story,6,8,1960,1998,Hip,CompShg,MetalSd,MetalSd,BrkFace,0.0,3,4,CBlock,3,3,2,4,498,1,0,460,958,GasA,3,1,SBrkr,958,0,0,958,0,0,1,0,2,1,3,5,Typ,0,0,Attchd,1960.0,2,1,301,3,3,Y,0,0,0,0,0,0,0,nan,Gar2,15500,4,2007,WD,Normal,1916,47,9,1.0,0,1,1,0,0,7.0,151500
20,RL,69.0,17600,Pave,nan,3,Lvl,AllPub,Inside,3,NAmes,Norm,Norm,1Fam,1Story,6,5,1960,1960,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,30.0,3,3,CBlock,3,3,1,4,1270,1,0,208,1478,GasA,5,1,FuseA,1478,0,0,1478,1,0,2,0,3,1,3,6,Typ,2,4,Attchd,1960.0,1,2,498,3,3,Y,0,40,0,0,0,0,0,nan,nan,0,12,2009,WD,Normal,2956,49,49,3.0,40,1,1,1,0,5.5,157500
